포인트 wkt,시군구명
POINT(127.10426165011163846 37.5018361669005813),서울특별시 송파구
POINT(127.10399127404532749 37.50174873637399742),서울특별시 송파구
POINT(127.10399127404532749 37.50174873637399742),서울특별시 송파구
POINT(127.10397739512448823 37.50172416179105994),서울특별시 송파구
POINT(127.1037111497301737 37.50166102239156629),서울특별시 송파구
POINT(127.10341689786429242 37.50157030588425044),서울특별시 송파구
POINT(127.10341689786429242 37.50157030588425044),서울특별시 송파구
POINT(127.10341313380530437 37.5015415796202376),서울특별시 송파구
POINT(127.10323989470158779 37.50151701733417298),서울특별시 송파구
POINT(127.10323989470158779 37.50151701733417298),서울특별시 송파구
POINT(127.10323989470158779 37.50151701733417298),서울특별시 송파구
POINT(127.10333824458466268 37.50129685052903028),서울특별시 송파구
POINT(127.10342862702623279 37.50111385806202691),서울특별시 송파구
POINT(127.10349163651220294 37.50097072373601748),서울특별시 송파구
POINT(127.10349163651220294 37.50097072373601748),서울특별시 송파구
POINT(127.10348825388606997 37.50095371625130269),서울특별시 송파구
POINT(127.10356987295890008 37.50074939584028044),서울특별시 송파구
POINT(127.10371699240162968 37.50041513408947935),서울특별시 송파구
POINT(127.10371699240162968 37.50041513408947935),서울특별시 송파구
POINT(127.10371699240162968 37.50041513408947935),서울특별시 송파구
POINT(127.10372762891681475 37.50043585780827726),서울특별시 송파구
POINT(127.10393239080673311 37.50013858436432912),서울특별시 송파구
POINT(127.10398828872578747 37.50011189021979163),서울특별시 송파구
POINT(127.10570573496688951 37.50645057477747457),서울특별시 송파구
POINT(127.10565426376288656 37.50647931617979225),서울특별시 송파구
POINT(127.10535602899192043 37.50633259694470212),서울특별시 송파구
POINT(127.1052454011880144 37.50631473896855539),서울특별시 송파구
POINT(127.10519126750467933 37.50627415932918041),서울특별시 송파구
POINT(127.10519126750467933 37.50627415932918041),서울특별시 송파구
POINT(127.10519126750467933 37.50627415932918041),서울특별시 송파구
POINT(127.10512989749818757 37.5062865949775528),서울특별시 송파구
POINT(127.1050544012361172 37.50625773899309934),서울특별시 송파구
POINT(127.10474852205977925 37.50613416441579062),서울특별시 송파구
POINT(127.10466188869881421 37.50607244019716546),서울특별시 송파구
POINT(127.10448462446838391 37.50601056946994305),서울특별시 송파구
POINT(127.10439325207448746 37.50603342751600167),서울특별시 송파구
POINT(127.10431262762548954 37.50593285803893906),서울특별시 송파구
POINT(127.10407378820565327 37.50581795980946964),서울특별시 송파구
POINT(127.1040222674007083 37.50581315927772863),서울특별시 송파구
POINT(127.1040222674007083 37.50581315927772863),서울특별시 송파구
POINT(127.1035667756752332 37.50562074711314153),서울특별시 송파구
POINT(127.10345419851101667 37.50556152860899317),서울특별시 송파구
POINT(127.10332990707783551 37.50553143572918202),서울특별시 송파구
POINT(127.10332990707783551 37.50553143572918202),서울특별시 송파구
POINT(127.10332990707783551 37.50553143572918202),서울특별시 송파구
POINT(127.1032209845382539 37.5054252684167011),서울특별시 송파구
POINT(127.1032209845382539 37.5054252684167011),서울특별시 송파구
POINT(127.09348414471591582 37.50073873359797716),서울특별시 송파구
POINT(127.09348414471591582 37.50073873359797716),서울특별시 송파구
POINT(127.09348414471591582 37.50073873359797716),서울특별시 송파구
POINT(127.09348414471591582 37.50073873359797716),서울특별시 송파구
POINT(127.09348414471591582 37.50073873359797716),서울특별시 송파구
POINT(127.09386550997052723 37.50064201075101522),서울특별시 송파구
POINT(127.09430064512964975 37.50060653689719459),서울특별시 송파구
POINT(127.09430064512964975 37.50060653689719459),서울특별시 송파구
POINT(127.09430720291234707 37.50057996080413858),서울특별시 송파구
POINT(127.09463051629651886 37.5005545876855706),서울특별시 송파구
POINT(127.09488500000000499 37.50045399999999773),서울특별시 송파구
POINT(127.09488500000000499 37.50045399999999773),서울특별시 송파구
POINT(127.09488267244317683 37.50052147419474835),서울특별시 송파구
POINT(127.09497260023267984 37.50044226308971673),서울특별시 송파구
POINT(127.09550500000000284 37.50041900000000084),서울특별시 송파구
POINT(127.0958662755873263 37.50042102453726045),서울특별시 송파구
POINT(127.0958662755873263 37.50042102453726045),서울특별시 송파구
POINT(127.09589776838268449 37.50043630375054704),서울특별시 송파구
POINT(127.09612738296797829 37.50041000812785796),서울특별시 송파구
POINT(127.09612738296797829 37.50041000812785796),서울특별시 송파구
POINT(127.09612738296797829 37.50041000812785796),서울특별시 송파구
POINT(127.09626975669574733 37.50042314952360556),서울특별시 송파구
POINT(127.09626975669574733 37.50042314952360556),서울특별시 송파구
POINT(127.09643013341799644 37.50036657944793461),서울특별시 송파구
POINT(127.09643013341799644 37.50036657944793461),서울특별시 송파구
POINT(127.09645675673075971 37.50038314950346319),서울특별시 송파구
POINT(127.13492396031378462 37.49784444882119061),서울특별시 송파구
POINT(127.1347213829056102 37.49764600984238427),서울특별시 송파구
POINT(127.1347213829056102 37.49764600984238427),서울특별시 송파구
POINT(127.13474917813496745 37.49761800781688237),서울특별시 송파구
POINT(127.13461540708632924 37.4975711576495101),서울특별시 송파구
POINT(127.13502829239610037 37.49740060352192472),서울특별시 송파구
POINT(127.13509728419613509 37.49732202643028245),서울특별시 송파구
POINT(127.13509728419613509 37.49732202643028245),서울특별시 송파구
POINT(127.13548737413603362 37.49711084917408499),서울특별시 송파구
POINT(127.13554275245110148 37.4971649867367347),서울특별시 송파구
POINT(127.13554275245110148 37.4971649867367347),서울특별시 송파구
POINT(127.1356535101025429 37.49706442951884355),서울특별시 송파구
POINT(127.1357816378628911 37.49695643277806312),서울특별시 송파구
POINT(127.1357816378628911 37.49695643277806312),서울특별시 송파구
POINT(127.13578529420726682 37.49692235474770285),서울특별시 송파구
POINT(127.13537176534161688 37.4965584361515738),서울특별시 송파구
POINT(127.13523725536131792 37.49641100658612913),서울특별시 송파구
POINT (127.1482727 37.5477969),서울특별시 강동구
POINT(127.13518665492138382 37.49641417064452753),서울특별시 송파구
POINT(127.13518665492138382 37.49641417064452753),서울특별시 송파구
POINT(127.13512861278856292 37.49628270156144794),서울특별시 송파구
POINT(127.13499840368301363 37.49625845261267187),서울특별시 송파구
POINT(127.13487100000000396 37.49608599999999825),서울특별시 송파구
POINT(127.13471277247933244 37.49606142974920431),서울특별시 송파구
POINT(127.13450803699569747 37.49586759695953475),서울특별시 송파구
POINT(127.13450803699569747 37.49586759695953475),서울특별시 송파구
POINT(127.13450803699569747 37.49586759695953475),서울특별시 송파구
POINT(127.13451876519587813 37.49582543618836894),서울특별시 송파구
POINT(127.13428065495456565 37.49575817054494564),서울특별시 송파구
POINT(127.13434443256370798 37.49570499588435979),서울특별시 송파구
POINT(127.13433253753231611 37.49571442724997894),서울특별시 송파구
POINT(127.13433253753231611 37.49571442724997894),서울특별시 송파구
POINT(127.13418230594402303 37.49568505252600659),서울특별시 송파구
POINT(127.13406252312717015 37.49558487869703072),서울특별시 송파구
POINT(127.13403600820296901 37.49551957710222894),서울특별시 송파구
POINT(127.13395050678148834 37.495500724544506),서울특별시 송파구
POINT(127.13395050678148834 37.495500724544506),서울특별시 송파구
POINT(127.13375187634845531 37.49521528529766812),서울특별시 송파구
POINT(127.13375187634845531 37.49521528529766812),서울특별시 송파구
POINT(127.13375187634845531 37.49521528529766812),서울특별시 송파구
POINT(127.13354875271234334 37.49505557058652272),서울특별시 송파구
POINT(127.13347199999999759 37.49499599999997912),서울특별시 송파구
POINT(127.1333587526550275 37.49489257061087244),서울특별시 송파구
POINT(127.1333587526550275 37.49489257061087244),서울특별시 송파구
POINT(127.13334173638919822 37.49484041642004684),서울특별시 송파구
POINT(127.13321399999999528 37.49477699999999913),서울특별시 송파구
POINT(127.13303200000000004 37.49463000000000079),서울특별시 송파구
POINT(127.13289500000000487 37.49452099999999888),서울특별시 송파구
POINT(127.1328698722523427 37.49446099676672617),서울특별시 송파구
POINT(127.13273499999999672 37.49439100000000025),서울특별시 송파구
POINT(127.13273499999999672 37.49439100000000025),서울특별시 송파구
POINT(127.11781040133186593 37.49421745139239448),서울특별시 송파구
POINT(127.11781040133186593 37.49421745139239448),서울특별시 송파구
POINT(127.11789235400756581 37.49415440855912607),서울특별시 송파구
POINT(127.11799286817237942 37.49419041692728882),서울특별시 송파구
POINT(127.11822033584031999 37.49430196568776807),서울특별시 송파구
POINT(127.11835000000000662 37.49441999999999808),서울특별시 송파구
POINT(127.11839606932994684 37.49454577436355862),서울특별시 송파구
POINT(127.11858629158373901 37.49449462757345231),서울특별시 송파구
POINT(127.11940136126808909 37.49488613731680431),서울특별시 송파구
POINT(127.11940136126808909 37.49488613731680431),서울특별시 송파구
POINT(127.11941629955254029 37.49493720406792363),서울특별시 송파구
POINT(127.11932051508586028 37.49503513218078865),서울특별시 송파구
POINT(127.11955073117225368 37.49506496380637799),서울특별시 송파구
POINT(127.11969012422737535 37.49512342236563711),서울특별시 송파구
POINT(127.12003236139035778 37.4952989853994012),서울특별시 송파구
POINT(127.12003236139035778 37.4952989853994012),서울특별시 송파구
POINT(127.12042708766814769 37.49551653675815999),서울특별시 송파구
POINT(127.12044586493247778 37.49555441996630378),서울특별시 송파구
POINT(127.12071266643437184 37.4956295188355142),서울특별시 송파구
POINT(127.12071266643437184 37.4956295188355142),서울특별시 송파구
POINT(127.12071266643437184 37.4956295188355142),서울특별시 송파구
POINT(127.12062762710752395 37.49576541393240348),서울특별시 송파구
POINT(127.12062762710752395 37.49576541393240348),서울특별시 송파구
POINT(127.12062762710752395 37.49576541393240348),서울특별시 송파구
POINT(127.1192081347666516 37.49504570452399577),서울특별시 송파구
POINT(127.11917713476665881 37.49505670452399642),서울특별시 송파구
POINT(127.11863426107113639 37.49607086409774581),서울특별시 송파구
POINT(127.11863426107113639 37.49607086409774581),서울특별시 송파구
POINT(127.11863426107113639 37.49607086409774581),서울특별시 송파구
POINT(127.11852208102305894 37.49633566824672215),서울특별시 송파구
POINT(127.1183845358476816 37.49640432309584526),서울특별시 송파구
POINT(127.1183845358476816 37.49640432309584526),서울특별시 송파구
POINT(127.12588040850015147 37.50923102901781192),서울특별시 송파구
POINT(127.12540362608785927 37.50939056795331794),서울특별시 송파구
POINT(127.1250257761419391 37.50954630229839637),서울특별시 송파구
POINT(127.1250257761419391 37.50954630229839637),서울특별시 송파구
POINT(127.12492913642009285 37.50961899857370696),서울특별시 송파구
POINT(127.12487988808683781 37.50960015114428359),서울특별시 송파구
POINT(127.12487988808683781 37.50960015114428359),서울특별시 송파구
POINT(127.12487988808683781 37.50960015114428359),서울특별시 송파구
POINT(127.12517424291961277 37.5099121404328173),서울특별시 송파구
POINT(127.12517424291961277 37.5099121404328173),서울특별시 송파구
POINT(127.12517424291961277 37.5099121404328173),서울특별시 송파구
POINT(127.12517424291961277 37.5099121404328173),서울특별시 송파구
POINT(127.12514229847266733 37.50995605020182211),서울특별시 송파구
POINT(127.12539774187834496 37.51033870535257364),서울특별시 송파구
POINT(127.12549047610934849 37.51053183358727239),서울특별시 송파구
POINT(127.12503991663278669 37.51071004108361961),서울특별시 송파구
POINT(127.12479739312180982 37.5108824230878497),서울특별시 송파구
POINT(127.12479739312180982 37.5108824230878497),서울특별시 송파구
POINT(127.12460349907918555 37.5109015649979014),서울특별시 송파구
POINT(127.12435860923395126 37.51097954384386668),서울특별시 송파구
POINT(127.12397015867799155 37.51116333497120081),서울특별시 송파구
POINT(127.1238530226456902 37.51116873127631379),서울특별시 송파구
POINT(127.1234670000000051 37.51132799999999889),서울특별시 송파구
POINT(127.1234670000000051 37.51132799999999889),서울특별시 송파구
POINT(127.1234670000000051 37.51132799999999889),서울특별시 송파구
POINT(127.12346990304332905 37.51136430536509891),서울특별시 송파구
POINT(127.12351351984888481 37.51138042658347871),서울특별시 송파구
POINT(127.12351351984888481 37.51138042658347871),서울특별시 송파구
POINT(127.1232723851399129 37.51148384657069812),서울특별시 송파구
POINT(127.12251326358112635 37.5117840019322486),서울특별시 송파구
POINT(127.12251326358112635 37.5117840019322486),서울특별시 송파구
POINT(127.12251326358112635 37.5117840019322486),서울특별시 송파구
POINT(127.12251326358112635 37.5117840019322486),서울특별시 송파구
POINT(127.12247397385552006 37.51173652944155634),서울특별시 송파구
POINT(127.1222312598277 37.51183171345346778),서울특별시 송파구
POINT(127.12211160753929562 37.51191067499180321),서울특별시 송파구
POINT(127.12205191576758523 37.5118970406091492),서울특별시 송파구
POINT(127.12205191576758523 37.5118970406091492),서울특별시 송파구
POINT(127.12517424291961277 37.5099121404328173),서울특별시 송파구
POINT(127.12435860923395126 37.51097954384386668),서울특별시 송파구
POINT(127.12351351984888481 37.51138042658347871),서울특별시 송파구
POINT(127.12701825442532311 37.50855000619197455),서울특별시 송파구
POINT(127.1271052544128537 37.50868000619269793),서울특별시 송파구
POINT(127.1271052544128537 37.50868000619269793),서울특별시 송파구
POINT(127.12705900779457124 37.50870157709342578),서울특별시 송파구
POINT(127.12723709408363959 37.50891782414443298),서울특별시 송파구
POINT(127.12734398442067629 37.5091558458116765),서울특별시 송파구
POINT(127.1273901349775457 37.50915658019147969),서울특별시 송파구
POINT(127.1273901349775457 37.50915658019147969),서울특별시 송파구
POINT(127.12753875917317714 37.5095577301140537),서울특별시 송파구
POINT(127.12758606254328697 37.50962861674099713),서울특별시 송파구
POINT(127.12758606254328697 37.50962861674099713),서울특별시 송파구
POINT(127.12758606254328697 37.50962861674099713),서울특별시 송파구
POINT(127.12778942063698651 37.50985889482056024),서울특별시 송파구
POINT(127.1277952582459676 37.5098192947723561),서울특별시 송파구
POINT(127.1277952582459676 37.5098192947723561),서울특별시 송파구
POINT(127.1279913932622776 37.51010987501618388),서울특별시 송파구
POINT(127.12820476134676539 37.51044614795200971),서울특별시 송파구
POINT(127.12820476134676539 37.51044614795200971),서울특별시 송파구
POINT(127.12818436813660128 37.51047727291523159),서울특별시 송파구
POINT(127.12837315464402366 37.51084302295086559),서울특별시 송파구
POINT(127.1285675124046719 37.51114430104691877),서울특별시 송파구
POINT(127.12861612711400028 37.51117000313033145),서울특별시 송파구
POINT(127.12864961865430757 37.51117099061487892),서울특별시 송파구
POINT(127.12864961865430757 37.51117099061487892),서울특별시 송파구
POINT(127.13743528520335246 37.50068044252121524),서울특별시 송파구
POINT(127.13743528520335246 37.50068044252121524),서울특별시 송파구
POINT(127.1375540293631019 37.50061101984190515),서울특별시 송파구
POINT(127.13765929359760776 37.50048501961085634),서울특별시 송파구
POINT(127.13767127261714052 37.50043357685848378),서울특별시 송파구
POINT(127.13767127261714052 37.50043357685848378),서울특별시 송파구
POINT(127.1379961494308759 37.50022886196427407),서울특별시 송파구
POINT(127.13823352074722095 37.50017263898189412),서울특별시 송파구
POINT(127.13839077519968157 37.50003342899016445),서울특별시 송파구
POINT(127.13837151095381728 37.49999042927636594),서울특별시 송파구
POINT(127.13837151095381728 37.49999042927636594),서울특별시 송파구
POINT(127.13884826003213391 37.49969371105520821),서울특별시 송파구
POINT(127.13884826003213391 37.49969371105520821),서울특별시 송파구
POINT(127.13884826003213391 37.49969371105520821),서울특별시 송파구
POINT(127.13887126003213268 37.49968671105521167),서울특별시 송파구
POINT(127.139193124715419 37.49959854614624533),서울특별시 송파구
POINT(127.13913286467749231 37.49955883522656563),서울특별시 송파구
POINT(127.13912969887863369 37.49951123486302862),서울특별시 송파구
POINT(127.13912969887863369 37.49951123486302862),서울특별시 송파구
POINT(127.13943777522702305 37.49941642873086067),서울특별시 송파구
POINT(127.13946750670476149 37.49931614063347496),서울특별시 송파구
POINT(127.13962325158560418 37.49921413381296276),서울특별시 송파구
POINT(127.13993899999999826 37.49909600000000154),서울특별시 송파구
POINT(127.13991966413060197 37.49907416385106984),서울특별시 송파구
POINT(127.13989200000000324 37.4990359999999967),서울특별시 송파구
POINT(127.13989200000000324 37.4990359999999967),서울특별시 송파구
POINT(127.13987785437706179 37.49899642705636893),서울특별시 송파구
POINT(127.13987785437706179 37.49899642705636893),서울특별시 송파구
POINT(127.14021577478312963 37.49884101302173178),서울특별시 송파구
POINT(127.1404734047706313 37.4986828684577489),서울특별시 송파구
POINT(127.14065817961122207 37.4986178814557789),서울특별시 송파구
POINT(127.14063277483217007 37.49858301300896812),서울특별시 송파구
POINT(127.14063277483217007 37.49858301300896812),서울특별시 송파구
POINT(127.14084454544257596 37.49844373744701187),서울특별시 송파구
POINT(127.14084454544257596 37.49844373744701187),서울특별시 송파구
POINT(127.1408735454425738 37.49843273744701833),서울특별시 송파구
POINT(127.1408735454425738 37.49843273744701833),서울특별시 송파구
POINT(127.1408735454425738 37.49843273744701833),서울특별시 송파구
POINT(127.15220445762851398 37.4945353784097648),서울특별시 송파구
POINT(127.15222445762852033 37.49454237840976134),서울특별시 송파구
POINT(127.15222445762852033 37.49454237840976134),서울특별시 송파구
POINT(127.15213321014759629 37.49461778445615323),서울특별시 송파구
POINT(127.15216323133958554 37.4947310141965886),서울특별시 송파구
POINT(127.15216323133958554 37.4947310141965886),서울특별시 송파구
POINT(127.15202125375573416 37.49488554495623305),서울특별시 송파구
POINT(127.15202125375573416 37.49488554495623305),서울특별시 송파구
POINT(127.15192866521677217 37.49498003809208768),서울특별시 송파구
POINT(127.15192866521677217 37.49498003809208768),서울특별시 송파구
POINT(127.15188575208576083 37.49502910725863103),서울특별시 송파구
POINT(127.15180788003834778 37.49512411098093878),서울특별시 송파구
POINT(127.1517600216385091 37.49517698030464885),서울특별시 송파구
POINT(127.15160837236793157 37.49534097147460443),서울특별시 송파구
POINT(127.15143022577804288 37.49548381417707077),서울특별시 송파구
POINT(127.15136825675253363 37.49549742069485347),서울특별시 송파구
POINT(127.15125876428760421 37.49561756026343318),서울특별시 송파구
POINT(127.15125876428760421 37.49561756026343318),서울특별시 송파구
POINT(127.15097600137696077 37.49584041333717011),서울특별시 송파구
POINT(127.15102636747300835 37.49587368359711803),서울특별시 송파구
POINT(127.15102636747300835 37.49587368359711803),서울특별시 송파구
POINT(127.15102636747300835 37.49587368359711803),서울특별시 송파구
POINT(127.15102950208161303 37.49588512009275831),서울특별시 송파구
POINT(127.15082313819958415 37.4960239942901552),서울특별시 송파구
POINT(127.15068083371893692 37.49608522635982411),서울특별시 송파구
POINT(127.15057577220821372 37.49610972396627773),서울특별시 송파구
POINT(127.15057577220821372 37.49610972396627773),서울특별시 송파구
POINT(127.15049256020435564 37.49627972678011645),서울특별시 송파구
POINT(127.15031579829167185 37.4961960417999336),서울특별시 송파구
POINT(127.15022828416837797 37.49636215215901558),서울특별시 송파구
POINT(127.14994239811733223 37.49659629018955087),서울특별시 송파구
POINT(127.14991751667459141 37.49657071673190956),서울특별시 송파구
POINT(127.14991751667459141 37.49657071673190956),서울특별시 송파구
POINT(127.14959765345507492 37.49679029749284354),서울특별시 송파구
POINT(127.14966015194130478 37.49684386002943626),서울특별시 송파구
POINT(127.14966015194130478 37.49684386002943626),서울특별시 송파구
POINT(127.14953916418650692 37.49683531202791897),서울특별시 송파구
POINT(127.14943277794986898 37.4969614262831783),서울특별시 송파구
POINT(127.14937891023276961 37.49695571844284814),서울특별시 송파구
POINT(127.14930591023276918 37.49701171844284886),서울특별시 송파구
POINT(127.14930591023276918 37.49701171844284886),서울특별시 송파구
POINT(127.14930591023276918 37.49701171844284886),서울특별시 송파구
POINT(127.14886330451466279 37.49709339930257812),서울특별시 송파구
POINT(127.14886330451466279 37.49709339930257812),서울특별시 송파구
POINT(127.14894182980754067 37.49722918479267975),서울특별시 송파구
POINT(127.14868153499088521 37.49741887097415827),서울특별시 송파구
POINT(127.14868153499088521 37.49741887097415827),서울특별시 송파구
POINT(127.14868153499088521 37.49741887097415827),서울특별시 송파구
POINT(127.14870817938792413 37.49751159139500345),서울특별시 송파구
POINT(127.14834012012799747 37.49767184041517254),서울특별시 송파구
POINT(127.14836736335749379 37.49770739594402613),서울특별시 송파구
POINT(127.14842435152095845 37.49772494397146971),서울특별시 송파구
POINT(127.14842435152095845 37.49772494397146971),서울특별시 송파구
POINT(127.14800405982224163 37.49791232327171286),서울특별시 송파구
POINT(127.1479790598222479 37.49791632327171698),서울특별시 송파구
POINT(127.1479790598222479 37.49791632327171698),서울특별시 송파구
POINT(127.1479790598222479 37.49791632327171698),서울특별시 송파구
POINT(127.1479790598222479 37.49791632327171698),서울특별시 송파구
POINT(127.14807403318951629 37.49794343376944283),서울특별시 송파구
POINT(127.14776527484234236 37.49815257537400015),서울특별시 송파구
POINT(127.1476235435049631 37.49817144824783099),서울특별시 송파구
POINT(127.14754404957969314 37.49823317403858169),서울특별시 송파구
POINT(127.14736438143140163 37.4983565503598939),서울특별시 송파구
POINT(127.1472221241338616 37.49853466548667313),서울특별시 송파구
POINT(127.1472221241338616 37.49853466548667313),서울특별시 송파구
POINT(127.14717136803355402 37.49852868474975764),서울특별시 송파구
POINT(127.14704166943981534 37.49864250525595111),서울특별시 송파구
POINT(127.1534402804683026 37.49536986310223341),서울특별시 송파구
POINT(127.1534402804683026 37.49536986310223341),서울특별시 송파구
POINT(127.15334471827594598 37.49543492393856781),서울특별시 송파구
POINT(127.15334471827594598 37.49543492393856781),서울특별시 송파구
POINT(127.15334518252743123 37.49541005336519106),서울특별시 송파구
POINT(127.15334518252743123 37.49541005336519106),서울특별시 송파구
POINT(127.15337588820952419 37.4954615247849361),서울특별시 송파구
POINT(127.15332239417899984 37.49554600117035363),서울특별시 송파구
POINT(127.15310678828166147 37.49571700250322692),서울특별시 송파구
POINT(127.15282114334632979 37.49600528238638475),서울특별시 송파구
POINT(127.15282114334632979 37.49600528238638475),서울특별시 송파구
POINT(127.15282114334632979 37.49600528238638475),서울특별시 송파구
POINT(127.15285966039949983 37.49602899888120078),서울특별시 송파구
POINT(127.15273153104723747 37.49619858211787005),서울특별시 송파구
POINT(127.15261110778260445 37.49625238704111752),서울특별시 송파구
POINT(127.15258513865337875 37.49635699391388499),서울특별시 송파구
POINT(127.1524374631687806 37.49651366705175093),서울특별시 송파구
POINT(127.15235867729293773 37.49656574004172427),서울특별시 송파구
POINT(127.15233675104121858 37.49654169434973028),서울특별시 송파구
POINT(127.15233675104121858 37.49654169434973028),서울특별시 송파구
POINT(127.15218424680190878 37.49671438125029255),서울특별시 송파구
POINT(127.15218424680190878 37.49671438125029255),서울특별시 송파구
POINT(127.15218424680190878 37.49671438125029255),서울특별시 송파구
POINT(127.1521468666206971 37.49671624549821303),서울특별시 송파구
POINT(127.15213260363972836 37.49687178586692937),서울특별시 송파구
POINT(127.15244236434487846 37.49698785695808567),서울특별시 송파구
POINT(127.15244236434487846 37.49698785695808567),서울특별시 송파구
POINT(127.15264376332100937 37.49705114676581985),서울특별시 송파구
POINT(127.15283074404437968 37.49697624235798799),서울특별시 송파구
POINT(127.15291655013916738 37.49698873622234885),서울특별시 송파구
POINT(127.15291655013916738 37.49698873622234885),서울특별시 송파구
POINT(127.15298344471209191 37.49690851270420922),서울특별시 송파구
POINT(127.15298344471209191 37.49690851270420922),서울특별시 송파구
POINT(127.15298344471209191 37.49690851270420922),서울특별시 송파구
POINT(127.15298344471209191 37.49690851270420922),서울특별시 송파구
POINT(127.15330103272560791 37.49707901984069736),서울특별시 송파구
POINT(127.15365115792177164 37.49719714788095359),서울특별시 송파구
POINT(127.15379128818743482 37.49724302732169434),서울특별시 송파구
POINT(127.15379128818743482 37.49724302732169434),서울특별시 송파구
POINT(127.15383866649176525 37.49723374999489778),서울특별시 송파구
POINT(127.15391831843462001 37.49731117146509263),서울특별시 송파구
POINT(127.15402941599053577 37.49731903110701126),서울특별시 송파구
POINT(127.15400529836018961 37.4971802804652512),서울특별시 송파구
POINT (127.141335 37.551262),서울특별시 강동구
POINT (127.141396 37.551289),서울특별시 강동구
POINT (127.141418 37.551271),서울특별시 강동구
POINT (127.141457 37.551277),서울특별시 강동구
POINT (127.141624 37.551281),서울특별시 강동구
POINT (127.141808 37.551289),서울특별시 강동구
POINT (127.141823 37.551289),서울특별시 강동구
POINT (127.141953 37.551289),서울특별시 강동구
POINT (127.142449 37.551255),서울특별시 강동구
POINT (127.142449 37.551255),서울특별시 강동구
POINT (127.142593 37.551251),서울특별시 강동구
POINT (127.142616 37.551243),서울특별시 강동구
POINT (127.142616 37.551243),서울특별시 강동구
POINT (127.142624 37.551239),서울특별시 강동구
POINT (127.142677 37.551235),서울특별시 강동구
POINT (127.143044 37.551216),서울특별시 강동구
POINT (127.143394 37.551193),서울특별시 강동구
POINT (127.143501 37.551186),서울특별시 강동구
POINT (127.143822 37.551171),서울특별시 강동구
POINT (127.143837 37.551171),서울특별시 강동구
POINT (127.1488443 37.5478591),서울특별시 강동구
POINT (127.1481673 37.547804),서울특별시 강동구
POINT (127.1481409 37.547797),서울특별시 강동구
POINT (127.1480793 37.5477901),서울특별시 강동구
POINT (127.1476222 37.5477977),서울특별시 강동구
POINT (127.1475871 37.5478187),서울특별시 강동구
POINT (127.1474727 37.5477839),서울특별시 강동구
POINT (127.1469363 37.5477355),서울특별시 강동구
POINT (127.1469363 37.5477355),서울특별시 강동구
POINT (127.1468574 37.5478056),서울특별시 강동구
POINT (127.1465406 37.547694),서울특별시 강동구
POINT (127.1462856 37.5476663),서울특별시 강동구
POINT (127.1462856 37.5476663),서울특별시 강동구
POINT (127.1462856 37.5476663),서울특별시 강동구
POINT (127.1462859 37.5477713),서울특별시 강동구
POINT (127.1460132 37.5477157),서울특별시 강동구
POINT (127.1459341 37.5477088),서울특별시 강동구
POINT (127.1453274 37.5476815),서울특별시 강동구
POINT (127.1451076 37.5476678),서울특별시 강동구
POINT (127.1448439 37.5476961),서울특별시 강동구
POINT (127.1448703 37.5476961),서울특별시 강동구
POINT (127.1447999 37.5476402),서울특별시 강동구
POINT (127.1447999 37.5476402),서울특별시 강동구
POINT (127.1447999 37.5476402),서울특별시 강동구
POINT (127.1445363 37.5477035),서울특별시 강동구
POINT (127.1442637 37.5477038),서울특별시 강동구
POINT (127.1442637 37.5477038),서울특별시 강동구
POINT (127.1442637 37.5477038),서울특별시 강동구
POINT (127.1442637 37.5477038),서울특별시 강동구
POINT (127.1438506 37.5477393),서울특별시 강동구
POINT (127.1437188 37.5477815),서울특별시 강동구
POINT (127.1708155 37.5593766),서울특별시 강동구
POINT (127.1708155 37.5593766),서울특별시 강동구
POINT (127.1707767 37.559349),서울특별시 강동구
POINT (127.170707 37.5593244),서울특별시 강동구
POINT (127.1705521 37.5592938),서울특별시 강동구
POINT (127.1703973 37.559331),서울특별시 강동구
POINT (127.1702618 37.5592819),서울특별시 강동구
POINT (127.1698552 37.5592332),서울특별시 강동구
POINT (127.1698552 37.5592332),서울특별시 강동구
POINT (127.1698671 37.559338),서울특별시 강동구
POINT (127.1698827 37.5593811),서울특별시 강동구
POINT (127.169856 37.5595876),서울특별시 강동구
POINT (127.1698909 37.5596152),서울특별시 강동구
POINT (127.1698909 37.5596152),서울특별시 강동구
POINT (127.1698909 37.5596152),서울특별시 강동구
POINT (127.1698527 37.5598371),서울특별시 강동구
POINT (127.1697987 37.5599173),서울특별시 강동구
POINT (127.1697643 37.5600869),서울특별시 강동구
POINT (127.1697643 37.5600869),서울특별시 강동구
POINT (127.1697491 37.5602163),서울특별시 강동구
POINT (127.1697532 37.5603272),서울특별시 강동구
POINT (127.1697419 37.5604566),서울특별시 강동구
POINT (127.1696915 37.5604136),서울특별시 강동구
POINT (127.1696302 37.5607095),서울특별시 강동구
POINT (127.1696652 37.5607741),서울특별시 강동구
POINT (127.1695416 37.5608945),서울특별시 강동구
POINT (127.1695416 37.5608945),서울특별시 강동구
POINT (127.1695416 37.5608945),서울특별시 강동구
POINT (127.1696 37.5610176),서울특별시 강동구
POINT (127.1694919 37.561178),서울특별시 강동구
POINT (127.1694999 37.5612735),서울특별시 강동구
POINT (127.1556867 37.561405),서울특별시 강동구
POINT (127.1694303 37.5613075),서울특별시 강동구
POINT (127.1694303 37.5613075),서울특별시 강동구
POINT (127.1693994 37.561326),서울특별시 강동구
