개방자치단체코드,상세영업상태명,지번주소,도로명주소
3080000,영업,서울특별시 강북구 번동 446-46,"서울특별시 강북구 오패산로 417, 지하1층 (번동)"
3010000,폐업,서울특별시 중구 태평로2가 69-6번지 ,
3010000,폐업,서울특별시 중구 태평로2가 68-2번지 ,
3010000,폐업,서울특별시 중구 북창동 19-3번지 ,
3010000,폐업,서울특별시 중구 을지로2가 163-1번지 ,
3010000,폐업,서울특별시 중구 충무로3가 57-24번지 ,
3010000,폐업,서울특별시 중구 무교동 25-1번지 ,
3010000,폐업,서울특별시 중구 북창동 111-2번지 ,
3010000,폐업,서울특별시 중구 다동 114-0번지 ,
3010000,폐업,서울특별시 중구 을지로1가 42 (지하1층) ,"서울특별시 중구 남대문로9길 39 (을지로1가,(지하1층))"
3010000,폐업,서울특별시 중구 주교동 24-1번지 외 6필지(지상2층) ,"서울특별시 중구 청계천로 208 (주교동, 외 6필지(지상2층))"
3010000,폐업,서울특별시 중구 을지로5가 133-1번지 2층 ,"서울특별시 중구 을지로38길 20 (을지로5가, 2층)"
3010000,폐업,서울특별시 중구 장교동 22-17번지 (지상3층) ,
3010000,폐업,서울특별시 중구 을지로2가 88-1번지 ,
3010000,폐업,서울특별시 중구 북창동 71-1번지 (지하1층) ,"서울특별시 중구 남대문로1길 26-5 (북창동,(지하1층))"
3010000,폐업,서울특별시 중구 태평로2가 68-6번지 ,서울특별시 중구 남대문로1길 43 (태평로2가)
3010000,폐업,서울특별시 중구 남대문로5가 21-1번지 ,
3010000,폐업,서울특별시 중구 태평로2가 69-20번지 ,
3010000,폐업,서울특별시 중구 다동 58-1번지 지상4층 ,
3010000,폐업,서울특별시 중구 북창동 11-6번지 ,서울특별시 중구 세종대로16길 23 (북창동)
3010000,폐업,서울특별시 중구 을지로6가 18-95번지 (지상6층) ,
3010000,폐업,서울특별시 중구 명동2가 3-1번지 (지상2층) ,
3010000,폐업,서울특별시 중구 충무로2가 61-1번지 (지상2층) ,
3010000,폐업,서울특별시 중구 을지로5가 19-13번지 지하1층 ,"서울특별시 중구 을지로 207-5 (을지로5가,지하1층)"
3010000,폐업,서울특별시 중구 북창동 88-2번지 (3층) ,"서울특별시 중구 세종대로14길 28-6 (북창동,(3층))"
3010000,폐업,서울특별시 중구 중림동 125-0번지 ,
3010000,폐업,서울특별시 중구 충무로2가 60-3번지 지하1층 ,
3010000,폐업,서울특별시 중구 주교동 150-0번지 ,
3010000,폐업,서울특별시 중구 을지로1가 188-3번지 백남   16동   16호,
3010000,폐업,서울특별시 중구 장충동1가 62-35번지 ,
3010000,폐업,서울특별시 중구 장충동2가 202-0번지 ,
3010000,폐업,서울특별시 중구 충무로2가 65-5번지 ,
3010000,폐업,서울특별시 중구 무교동 95-0번지 ,
3010000,폐업,서울특별시 중구 의주로2가 312-0번지 ,
3010000,폐업,서울특별시 중구 북창동 42-3번지 지하1층 ,"서울특별시 중구 남대문로1길 60, 지하1층 (북창동)"
3010000,폐업,서울특별시 중구 북창동 18-12번지 ,
3010000,폐업,서울특별시 중구 무교동 31-0번지 ,
3010000,폐업,서울특별시 중구 회현동1가 92-6번지 ,
3010000,폐업,서울특별시 중구 충무로2가 51-15번지 ,
3010000,폐업,서울특별시 중구 무학동 22-3번지 ,
3010000,폐업,서울특별시 중구 을지로3가 335-2번지 지하1층 ,
3010000,폐업,서울특별시 중구 필동1가 43-3번지 지하1층 ,
3010000,폐업,서울특별시 중구 을지로5가 273-10번지 1층 ,
3010000,폐업,서울특별시 중구 명동1가 43번지 (2층) ,"서울특별시 중구 명동9길 17-3 (명동1가,(2층))"
3010000,폐업,서울특별시 중구 충무로5가 19-7번지 (1층) ,"서울특별시 중구 창경궁로 2 (충무로5가,(1층))"
3010000,폐업,서울특별시 중구 북창동 104-0번지 (1층) ,
3010000,폐업,서울특별시 중구 광희동1가 143-2번지 (지하1층) ,
3010000,폐업,서울특별시 중구 산림동 207-1번지 ,
3010000,폐업,서울특별시 중구 남대문로5가 251-0번지 ,
3010000,폐업,서울특별시 중구 황학동 514-0번지 ,
3010000,폐업,서울특별시 중구 북창동 105-0번지 ,
3010000,폐업,서울특별시 중구 황학동 371-47번지 ,
3010000,폐업,서울특별시 중구 황학동 371-47번지 ,
3010000,폐업,서울특별시 중구 황학동 371-47번지 ,
3010000,폐업,서울특별시 중구 북창동 11-5번지 ,
3010000,폐업,서울특별시 중구 소공동 1-0번지 ,
3010000,폐업,서울특별시 중구 산림동 207-1번지 ,
3010000,폐업,서울특별시 중구 다동 170-1번지 ,
3010000,폐업,서울특별시 중구 광희동1가 145-2번지 ,
3010000,폐업,서울특별시 중구 만리동2가 213-49번지 ,
3010000,폐업,서울특별시 중구 중림동 45-4번지 ,
3010000,폐업,서울특별시 중구 다동 32-1번지 ,
3010000,폐업,서울특별시 중구 북창동 104-0번지 ,
3010000,폐업,서울특별시 중구 을지로6가 21-31번지 ,
3010000,폐업,서울특별시 중구 흥인동 66-6번지 ,
3010000,폐업,서울특별시 중구 광희동1가 142-2번지 ,
3010000,폐업,서울특별시 중구 흥인동 62-1번지 ,
3010000,폐업,서울특별시 중구 흥인동 66-23번지 ,
3010000,폐업,서울특별시 중구 남대문로5가 395-0번지 ,
3010000,폐업,서울특별시 중구 초동 107-4번지 ,
3010000,폐업,서울특별시 중구 주교동 18-1번지 ,
3010000,폐업,서울특별시 중구 북창동 101-0번지 ,
3010000,폐업,서울특별시 중구 북창동 118번지 2층 ,"서울특별시 중구 남대문로1길 16 (북창동, 2층)"
3010000,폐업,서울특별시 중구 북창동 18-9번지 ,
3010000,폐업,서울특별시 중구 을지로6가 18-74번지 ,
3010000,폐업,서울특별시 중구 다동 58-1번지 (지상3층) ,
3010000,폐업,서울특별시 중구 명동2가 31-1번지 지상21층 ,
3010000,폐업,서울특별시 중구 충무로3가 57-11번지 지하1층 ,"서울특별시 중구 퇴계로31길 27 (충무로3가,지하1층)"
3010000,폐업,서울특별시 중구 저동2가 76번지 지상2층 ,
3010000,폐업,서울특별시 중구 흥인동 49-7번지 ,
3010000,폐업,서울특별시 중구 황학동 753-1번지 ,
3010000,폐업,서울특별시 중구 황학동 844-0번지 ,
3010000,폐업,서울특별시 중구 충무로2가 61-3번지 ,
3010000,폐업,서울특별시 중구 서소문동 168-9번지 ,
3010000,폐업,서울특별시 중구 남대문로5가 12-38번지 ,
3010000,폐업,서울특별시 중구 주교동 122-2 1층 ,"서울특별시 중구 창경궁로 66 (주교동, 1층)"
3010000,폐업,서울특별시 중구 무학동 6-0번지 ,
3010000,폐업,서울특별시 중구 남산동2가 31-1번지 ,서울특별시 중구 퇴계로20길 2 (남산동2가)
3010000,폐업,서울특별시 중구 남산동2가 31-1번지 ,
3010000,폐업,서울특별시 중구 북창동 18-1번지 ,
3010000,폐업,서울특별시 중구 태평로2가 68-6번지 ,
3010000,폐업,서울특별시 중구 필동1가 3-5번지 지하 1층 ,"서울특별시 중구 수표로2길 22 (필동1가, 지하 1층)"
3010000,폐업,서울특별시 중구 광희동1가 145-2번지 ,
3010000,폐업,서울특별시 중구 주교동 176-8번지 ,
3010000,폐업,서울특별시 중구 다동 35-0번지 ,
3010000,폐업,서울특별시 중구 의주로2가 30-5번지 ,
3010000,폐업,서울특별시 중구 남대문로5가 36-1번지 ,
3010000,폐업,서울특별시 중구 남대문로3가 91번지 외1 지상1층 ,
3010000,폐업,서울특별시 중구 남대문로5가 17-11번지 지하1층 ,"서울특별시 중구 세종대로4길 5 (남대문로5가,지하1층)"
3010000,폐업,서울특별시 중구 북창동 99-2번지 지상2층 ,
3010000,폐업,서울특별시 중구 북창동 125번지 외2필지 지상1층 ,
3010000,폐업,서울특별시 중구 태평로1가 31-28번지 (지하1층) ,
3010000,폐업,서울특별시 중구 광희동1가 103-1번지 (지하1층) ,
3010000,폐업,서울특별시 중구 회현동2가 2-1번지 지상2층 ,
3010000,폐업,서울특별시 중구 태평로2가 68-9번지 지상2층 ,
3010000,폐업,서울특별시 중구 다동 170-1번지 지하1층 ,
3010000,폐업,서울특별시 중구 북창동 17-5번지 2층 ,
3010000,폐업,"서울특별시 중구 인현동2가 96-1번지 ,5,6,7,8,13 ","서울특별시 중구 마른내로 65 (인현동2가,,5,6,7,8,13)"
3010000,폐업,서울특별시 중구 충무로3가 25-2번지 ,
3010000,폐업,서울특별시 중구 을지로2가 148-5번지 ,
3010000,폐업,서울특별시 중구 북창동 111-2번지 ,
3010000,폐업,서울특별시 중구 북창동 123-0번지 ,
3010000,폐업,서울특별시 중구 황학동 2478-0번지 지하1층 ,"서울특별시 중구 퇴계로 459 (황학동,지하1층)"
3010000,폐업,서울특별시 중구 초동 21-2번지 ,
3010000,폐업,서울특별시 중구 북창동 12-1번지 ,
3010000,폐업,서울특별시 중구 남대문로4가 20-60번지 ,
3010000,폐업,서울특별시 중구 수하동 40-2번지 ,
3010000,폐업,서울특별시 중구 북창동 125-0번지 외2 ,
3010000,폐업,서울특별시 중구 광희동1가 142-0번지 ,
3010000,폐업,서울특별시 중구 태평로2가 69-6번지 ,
3010000,폐업,서울특별시 중구 을지로2가 148-1번지 ,
3010000,폐업,서울특별시 중구 을지로6가 18-75번지 ,
3010000,폐업,서울특별시 중구 다동 58-1번지 ,
3010000,폐업,서울특별시 중구 다동 192-1번지 2호 ,
3010000,폐업,서울특별시 중구 다동 191-0번지 ,
3010000,폐업,서울특별시 중구 다동 190-0번지 ,
3010000,폐업,서울특별시 중구 명동2가 2-16번지 외2필지3층 ,
3010000,폐업,서울특별시 중구 충무로2가 62-9번지 ,
3010000,폐업,서울특별시 중구 남대문로5가 6-11번지 외1필지 ,
3010000,폐업,서울특별시 중구 다동 170-1번지 ,
3010000,폐업,서울특별시 중구 북창동 118-0번지 119-0 ,
3010000,폐업,서울특별시 중구 북창동 103-1번지 ,
3010000,폐업,서울특별시 중구 북창동 94-18번지 ,
3010000,폐업,서울특별시 중구 북창동 135-1번지 ,
3010000,폐업,서울특별시 중구 북창동 85번지 지상1-2층 ,
3010000,폐업,서울특별시 중구 남대문로3가 88-0번지 ,
3010000,폐업,서울특별시 중구 북창동 99-3번지 지상2-3층 ,
3010000,폐업,서울특별시 중구 인현동2가 73-1번지 ,
3010000,폐업,서울특별시 중구 북창동 66-0번지 ,
3010000,폐업,서울특별시 중구 을지로1가 46-2번지 ,
3010000,폐업,서울특별시 중구 북창동 3-1 성원빌딩지하1층 ,"서울특별시 중구 세종대로18길 28 (북창동,성원빌딩지하1층)"
3010000,폐업,서울특별시 중구 필동1가 3-6번지 지하1층 ,서울특별시 중구 수표로2길 22 (필동1가)
3010000,폐업,서울특별시 중구 다동 128-0번지 ,
3010000,폐업,"서울특별시 중구 다동 192-1번지 ,2호 ",
3010000,폐업,서울특별시 중구 남대문로3가 86-0번지 ,
3010000,폐업,서울특별시 중구 태평로1가 31-20번지 28 ,
3010000,폐업,서울특별시 중구 다동 185-1번지 2 ,
3010000,폐업,서울특별시 중구 황학동 73-1번지 ,
3010000,폐업,서울특별시 중구 북창동 14-5번지 지상2층 ,
3010000,폐업,서울특별시 중구 을지로1가 32-0번지 ,
3010000,폐업,서울특별시 중구 다동 156-0번지 ,
3010000,폐업,서울특별시 중구 충무로5가 76-2번지 ,서울특별시 중구 퇴계로 238 (충무로5가)
3010000,폐업,서울특별시 중구 인현동1가 141-2번지 ,
3010000,폐업,서울특별시 중구 북창동 136-0 ,서울특별시 중구 남대문로1길 2 (북창동)
3010000,폐업,서울특별시 중구 북창동 104번지 2층 ,"서울특별시 중구 남대문로1길 26-10, 2층 (북창동)"
3010000,폐업,서울특별시 중구 태평로2가 69-1번지 2층 ,
3010000,폐업,서울특별시 중구 무교동 21-3번지 ,
3010000,폐업,서울특별시 중구 북창동 120-2번지 ,서울특별시 중구 남대문로1길 14 (북창동)
3010000,폐업,서울특별시 중구 충무로5가 59-1번지 ,
3010000,폐업,서울특별시 중구 남대문로5가 14-3번지 (지상3층) ,"서울특별시 중구 세종대로2가길 19 (남대문로5가,(지상3층))"
3010000,폐업,서울특별시 중구 을지로3가 320-12번지 (지하1층) ,
3010000,폐업,서울특별시 중구 충무로4가 5-1 (지상1층) ,"서울특별시 중구 충무로2길 7 (충무로4가,(지상1층))"
3010000,폐업,서울특별시 중구 충무로4가 5-1 (지상2층) ,"서울특별시 중구 충무로2길 7 (충무로4가,(지상2층))"
3010000,폐업,서울특별시 중구 신당동 366-144번지 ,
3010000,폐업,서울특별시 중구 명동2가 2-21번지 ,
3010000,폐업,서울특별시 중구 북창동 71-1번지 ,
3010000,폐업,서울특별시 중구 명동2가 2-20번지 지하1층 ,
3010000,폐업,서울특별시 중구 북창동 18-4번지 ,서울특별시 중구 남대문로1길 46 (북창동)
3010000,폐업,서울특별시 중구 북창동 20-2번지 ,서울특별시 중구 남대문로1길 25 (북창동)
3010000,폐업,서울특별시 중구 인현동2가 134-3번지 ,
3010000,폐업,서울특별시 중구 남대문로4가 17-1번지 ,
3010000,폐업,서울특별시 중구 북창동 13-3번지 ,
3010000,폐업,서울특별시 중구 충무로2가 51-1번지 ,
3010000,폐업,서울특별시 중구 봉래동1가 88-1번지 ,
3010000,폐업,서울특별시 중구 다동 188-0번지 ,
3010000,폐업,서울특별시 중구 남대문로3가 86-0번지 1층 ,
3010000,폐업,서울특별시 중구 서소문동 91-0번지 지하1층 ,
3010000,폐업,서울특별시 중구 북창동 94-18번지 1층 ,
3010000,폐업,서울특별시 중구 북창동 136-0 ,서울특별시 중구 남대문로1길 2 (북창동)
3010000,폐업,서울특별시 중구 을지로6가 18-130번지 지하1층 ,
3010000,영업,서울특별시 중구 황학동 730번지 ,서울특별시 중구 퇴계로 429 (황학동)
3010000,영업,서울특별시 중구 충무로3가 34-7번지 2층 ,"서울특별시 중구 마른내로4길 36 (충무로3가,2층)"
3010000,영업,서울특별시 중구 초동 21-2번지 ,서울특별시 중구 을지로14길 30 (초동)
3010000,영업,서울특별시 중구 광희동1가 187-9번지 (지상2층) ,"서울특별시 중구 을지로44길 21 (광희동1가,(지상2층))"
3010000,영업,서울특별시 중구 충무로3가 57-5번지 (지하1층) ,"서울특별시 중구 수표로2길 29 (충무로3가,(지하1층))"
3010000,영업,서울특별시 중구 충무로3가 25-5 (지상2층) ,"서울특별시 중구 마른내로2길 31 (충무로3가,(지상2층))"
3010000,영업,"서울특별시 중구 남대문로5가 84-1번지 2호,3호(지상4층) ","서울특별시 중구 세종대로 10-2 (남대문로5가,2호,3호(지상4층))"
3010000,영업,서울특별시 중구 초동 19-2번지 2층 ,"서울특별시 중구 충무로 39, 2층 (초동)"
3010000,영업,서울특별시 중구 무교동 21-3 지하1층 ,"서울특별시 중구 무교로 12 (무교동,지하1층)"
3010000,영업,서울특별시 중구 신당동 120-4번지 (지하1층) ,"서울특별시 중구 퇴계로 418-1 (신당동,(지하1층))"
3010000,영업,서울특별시 중구 충무로2가 60-3 지하1층,"서울특별시 중구 삼일대로 299 (충무로2가, 지하1층)"
3010000,영업,서울특별시 중구 황학동 737-0,서울특별시 중구 퇴계로 423-6 (황학동)
3010000,영업,서울특별시 중구 수표동 11-3번지 (지하1층) ,"서울특별시 중구 을지로11길 29 (수표동,(지하1층))"
3010000,영업,서울특별시 중구 을지로3가 291-41번지 (2층) ,"서울특별시 중구 충무로 52-1 (을지로3가,(2층))"
3010000,영업,서울특별시 중구 충무로3가 34-8번지 (지상2층) ,"서울특별시 중구 충무로2길 1 (충무로3가,(지상2층))"
